Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Advanced Economies,Finland,1925,M,99.989997864,4.644228935,0.732692897,15.988157272,80.785659790,38.030288696,1.586326122,0.459612250,1.639800191,0.806359053,2.767308712,2.505363941,0.213021547,0.048923265,1.318811417,2.037094831,1040.506103516,53.389999,
Advanced Economies,Finland,1930,M,99.989997864,5.905617237,1.378436208,8.478243828,87.696441650,43.267127991,1.951285243,0.548458576,1.874168515,0.951934814,3.078734875,2.772289515,0.249923229,0.056521967,1.360528827,2.139037371,1032,54.450001,
Advanced Economies,Finland,1935,M,99.989997864,7.492350578,1.569183826,3.724127531,91.504577637,47.186088562,2.582981586,0.702408671,2.188553572,1.180954099,3.338564634,2.964674473,0.306499928,0.067390136,1.396342754,2.253139496,1124.893066406,57.360001,
Advanced Economies,Finland,1940,M,99.989997864,9.465067863,1.403821945,2.958207607,92.094474792,49.947093964,2.744397163,0.767669141,2.329773426,1.381822944,3.444894791,3.043798208,0.326864541,0.074232005,1.411269307,2.306131840,1193,46.599998,
Advanced Economies,Finland,1945,M,99.989997864,11.888440132,2.288268328,2.207130909,91.465965271,51.686580658,3.208848238,0.885239899,3.117947340,1.774442315,3.627169847,3.116122723,0.413199335,0.097847790,1.437229037,2.458659410,1171.202758789,57.169998,
Advanced Economies,Finland,1950,M,99.989997864,14.834463120,2.419023514,1.871800184,90.164634705,56.469814301,4.513189793,1.101775646,3.450373888,2.248428106,3.865836382,3.251231432,0.500628531,0.113976061,1.471943498,2.575367689,1203,65.452,
Advanced Economies,Finland,1955,M,99.989997864,19.584152222,2.516149521,1.341705203,88.698028564,56.816967010,5.000519753,1.242377877,4.828047276,3.111740351,4.097091198,3.302567720,0.635863960,0.158659399,1.506379604,2.788137674,1259,67.442,
Advanced Economies,Finland,1960,M,98.923995972,44.803508759,7.804636955,0.876493812,87.153442383,55.706623077,6.067268848,1.477643251,6.030600548,3.821126461,4.322395325,3.341116190,0.784244537,0.197034553,1.540704131,2.972809315,1327,68.72,
Advanced Economies,Finland,1965,M,84.312866211,47.551200867,11.004171371,1.052247524,76.596847534,52.537662506,15.976709366,4.592819214,6.374196529,3.792377710,5.012774944,3.476726294,1.332716823,0.203331470,1.650828838,3.331842899,1439,69.367,
Advanced Economies,Finland,1970,M,99.989997864,63.905136108,13.300000191,1.853715658,64.837409973,46.940101624,24.924407959,7.335776806,8.460638046,4.624670506,6.025726795,3.827494383,1.936525941,0.261706263,1.826812506,3.834451199,1490,70.241,
Advanced Economies,Finland,1975,M,99.989997864,77.525413513,35.265296936,1.489247322,56.058544159,41.354179382,31.461559296,20.170864105,10.990650177,6.571212769,7.221702576,4.152073860,2.718391895,0.351237386,2.058896780,4.564764977,1564,71.801,
Advanced Economies,Finland,1980,M,99.989997864,85.147148132,32.480575562,1.161753535,47.933296204,36.141529083,38.175212860,29.337528229,12.716759682,7.749438763,8.154352188,4.432750225,3.312278032,0.409324020,2.260159016,4.934956074,1610,73.622,
Advanced Economies,Finland,1985,M,99.989997864,80.750831604,34.195510864,0.805755913,47.820262909,36.599510193,37.623870850,23.628753662,13.699433327,8.512150764,8.133717537,4.638670921,3.050815582,0.444231749,2.255500078,4.964454174,1673,74.6,
Advanced Economies,Finland,1990,M,99.956153870,92.040847778,45.926551819,0.100000001,43.387832642,33.777748108,41.019691467,24.704536438,15.492476463,9.361788750,8.621244431,4.870218754,3.253940344,0.497085333,2.368186474,5.166116714,1691,75.254,26.958735424
Advanced Economies,Finland,1995,M,99.989997864,92.043205261,65.123878479,0.158895627,38.912044525,31.408493042,39.950489044,24.224782944,20.978565216,11.695491791,9.234724998,5.089049339,3.492194414,0.653481066,2.518018961,5.424489021,1723,76.472,23.824928255
Advanced Economies,Finland,2000,M,99.989997864,99.989997864,74.351821899,0.179428190,34.472923279,28.204698563,42.420669556,26.804288864,22.926969528,12.821211815,9.709773064,5.276924133,3.717885017,0.714963675,2.640523911,5.581326008,1751,77.779,21.151092900
Advanced Economies,Finland,2005,M,99.961158752,99.989997864,84.357109070,0.158289328,29.826723099,24.703542709,45.635437012,30.315834045,24.379547119,13.162542343,10.161803246,5.464123249,3.946838140,0.750841737,2.762622356,5.699628830,1776,78.977,17.670477989
Advanced Economies,Finland,2010,M,99,99.989997864,88.284210205,0.144980386,27.100885391,22.669221878,47.795433044,32.276172638,24.958700180,12.814820290,10.427984238,5.645797253,4.026716709,0.755470395,2.837145567,5.762362480,1793,80.137,16.210256730
Advanced Economies,Finland,1820,MF,1.186382890,0.025211329,0.092834927,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1825,MF,1.456116557,0.032510836,0.114712633,,,,,,,,,,,,,,,38.400002,
Advanced Economies,Finland,1830,MF,1.786079049,0.041922916,0.141738847,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1835,MF,2.189168215,0.054058384,0.149734423,,,,,,,,,,,,,,,34.650002,
Advanced Economies,Finland,1840,MF,2.680769920,0.069704294,0.131909281,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1845,MF,3.279102802,0.089874513,0.124233253,,,,,,,,,,,,,,,40.450001,
Advanced Economies,Finland,1850,MF,4.005539417,0.115874648,0.134660423,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1855,MF,4.884862900,0.149385348,0.097514451,,,,,,,,,,,,,,,35.099998,
Advanced Economies,Finland,1860,MF,5.945389271,0.192568734,0.109175391,,,,,,,,,,,,,,,,
Advanced Economies,Finland,1865,MF,7.218867302,0.248204604,0.114361703,,,,,,,,,,,,,,,32.099998,
Advanced Economies,Finland,1870,MF,8.740038872,0.319863498,0.1796875,96.299301147,3.366752863,1.180912614,0.168548420,0.035134606,0.165396765,0.035763927,0.129713401,0.104311116,0.021379061,0.004023214,1.013055801,1.200450063,1099,,
Advanced Economies,Finland,1875,MF,10.545708656,0.412126303,0.152009025,95.527961731,4.074819088,1.465615392,0.219309881,0.043342970,0.177913114,0.035311058,0.155701250,0.126697600,0.024739163,0.004264486,1.015691996,1.212549210,1207.012939453,41.568802,
Advanced Economies,Finland,1880,MF,16.039821625,0.530861437,0.174199626,94.610740662,4.940225601,1.823658109,0.276009232,0.047422990,0.196414828,0.036008004,0.187473565,0.154174641,0.028650476,0.004648460,1.018924236,1.226580977,1261,39.639999,
Advanced Economies,Finland,1885,MF,19.869270325,0.683572173,0.374960214,93.319831848,6.103254795,2.322049379,0.331673086,0.058213726,0.257625312,0.043793313,0.234311879,0.192078009,0.036205500,0.006028374,1.023707867,1.261180401,1323.304443359,41.25,
Advanced Economies,Finland,1890,MF,25.439407349,0.879827917,0.397435904,91.337760925,7.921323299,3.121224403,0.426934004,0.071612462,0.319301605,0.056448482,0.303701371,0.250700384,0.045485988,0.007514990,1.030835986,1.297276258,1409,44.560001,
Advanced Economies,Finland,1895,MF,36.664081573,1.131793499,0.402715415,88.853889465,10.154258728,4.143438339,0.611586928,0.104454018,0.380272299,0.071874134,0.393734664,0.325628310,0.059063423,0.009042920,1.040158868,1.338974833,1484.145263672,47.580002,
Advanced Economies,Finland,1900,MF,46.610168457,1.454868674,0.474860340,63.704540253,34.599033356,14.592387199,1.141588807,0.199345946,0.554839909,0.111866884,1.163044333,1.051685572,0.098024584,0.013334110,1.123337746,1.517559648,1635,41.740002,
Advanced Economies,Finland,1905,MF,54.793994904,1.868441582,0.397448927,51.847640991,45.963268280,19.823392868,1.515677214,0.276152194,0.673414290,0.145715982,1.545225739,1.403296828,0.125546321,0.016382528,1.167100668,1.617759466,1661.622070313,45.990002,
Advanced Economies,Finland,1910,MF,64.930297852,2.396749258,0.504358649,48.801876068,49.278175354,21.500795364,1.142023683,0.254619867,0.777973235,0.182566509,1.629693627,1.492379308,0.118103601,0.019210817,1.177000642,1.650474310,1872,48.490002,
Advanced Economies,Finland,1915,MF,79.420555115,3.069812059,0.617646098,38.920413971,58.557899475,26.570575714,1.503297567,0.338657469,1.018479228,0.259079367,1.984148264,1.803440571,0.155156538,0.025551101,1.219468117,1.770754218,1935.687744141,49.5,
Advanced Economies,Finland,1920,MF,94.827583313,3.924363852,0.418719232,28.462339401,68.545951843,32.495426178,1.802434444,0.411402881,1.189361215,0.331025422,2.354609489,2.140499353,0.183702394,0.030407762,1.265491962,1.872895598,2403,47.529999,
Advanced Economies,Finland,1925,MF,100,5.004642487,0.618736565,18.039234161,78.390159607,38.941032410,2.191671610,0.500389755,1.379028916,0.415059745,2.743338585,2.489451885,0.218004763,0.035881776,1.315653920,1.982125044,2111.159423828,53.389999,
Advanced Economies,Finland,1930,MF,100,6.362803459,1.008948922,9.763317108,85.895355225,44.704147339,2.769251108,0.609495223,1.572213769,0.507389128,3.088167667,2.785648584,0.260926962,0.041592117,1.361812830,2.086918831,2097,54.450001,
Advanced Economies,Finland,1935,MF,100,8.058601379,1.142320752,3.722203016,90.633773804,49.219535828,3.795256615,0.793949008,1.848947644,0.652627766,3.404349804,3.022834301,0.331484020,0.050031364,1.405558825,2.210495710,2306.719482422,57.360001,
Advanced Economies,Finland,1940,MF,100,10.157846451,1.055954814,2.831605434,91.123710632,51.592330933,3.992954969,0.858958721,2.113077164,0.811315358,3.520172596,3.098562002,0.363122702,0.058487896,1.421933055,2.282205582,2469,46.599998,
Advanced Economies,Finland,1945,MF,100,12.729045868,1.813261271,2.135528564,90.646507263,52.955364227,4.411375046,0.953595042,2.806580544,1.098320961,3.677978992,3.160755634,0.439125240,0.078097947,1.444550037,2.419416904,2448.64453125,57.169998,
Advanced Economies,Finland,1950,MF,100,15.837611198,1.903766990,1.548905969,89.451538086,56.609245300,5.850737572,1.175230145,3.148818970,1.530061960,3.907719851,3.281198025,0.532944202,0.093577594,1.478121400,2.538302660,2540,65.452,
Advanced Economies,Finland,1955,MF,100,20.982389450,2.194207191,0.872114778,88.587387085,56.951499939,6.784906864,1.320761323,3.720789194,1.778842568,4.062887669,3.331005573,0.621889830,0.109992661,1.501235962,2.650177956,2646,67.442,
Advanced Economies,Finland,1960,MF,97,51.509803772,7.400000095,0.473566800,87.023612976,56.391426086,8.076086044,1.638963342,4.482489109,2.104408503,4.249582767,3.370643616,0.747201025,0.131737977,1.529526591,2.797942400,2764,68.72,
Advanced Economies,Finland,1965,MF,92,52.901962280,11.100000381,0.732234001,76.001686096,52.166877747,17.883132935,4.338619232,5.382952213,2.572490454,4.972629547,3.494014502,1.319506168,0.159108892,1.644214869,3.221183777,2968,69.367,
Advanced Economies,Finland,1970,MF,100,71,13.300000191,1.112843037,64.062995911,45.677944183,27.326396942,6.788969517,7.497764587,3.481963634,5.989813328,3.838824272,1.931394339,0.219594494,1.820263624,3.737726688,3051,70.241,
Advanced Economies,Finland,1975,MF,100,70.743591309,27.200000763,1.197508097,56.474929810,40.854549408,32.465904236,20.177129745,9.861657143,5.151347637,7.105930328,4.124485970,2.681184292,0.300259978,2.035197735,4.492491245,3174,71.801,
Advanced Economies,Finland,1980,MF,96,77.897438049,32.099998474,1.045634627,48.363109589,35.866008759,38.918560028,29.567886353,11.666234970,6.274009705,8.039858818,4.400084496,3.280969143,0.358804971,2.234429359,4.879497528,3237,73.622,
Advanced Economies,Finland,1985,MF,100,81.076919556,34.099998474,0.791629791,48.092441559,36.169708252,38.612838745,24.347251892,12.470729828,6.942232132,8.012054443,4.604954243,3.018841267,0.388259202,2.228225231,4.902869225,3339,74.6,
Advanced Economies,Finland,1990,MF,99,93,48.900001526,0.100000001,42.966892242,32.883270264,42.535148621,26.154836655,14.397955894,7.797116280,8.561491966,4.844692707,3.272897959,0.443901509,2.354078054,5.128652096,3357,75.254,26.958735424
Advanced Economies,Finland,1995,MF,100,93,70.300003052,0.257609755,37.772773743,30.044378281,39.654304504,24.562341690,22.315313339,10.948149681,9.306791306,5.067384720,3.574137926,0.665269077,2.536231041,5.444419861,3410,76.472,23.824928255
Advanced Economies,Finland,2000,MF,100,100,82,0.328049988,32.601581573,26.390033722,40.981086731,26.498292923,26.089275360,12.796096802,9.899797440,5.260282993,3.861806393,0.777707458,2.691179991,5.634378910,3465,77.779,21.151092900
Advanced Economies,Finland,2005,MF,99,100,92,0.277631432,27.628850937,22.721097946,43.441120148,29.635591507,28.652397156,13.358772278,10.419799805,5.455418110,4.124157906,0.840223372,2.834824324,5.753834724,3508,78.977,17.670477989
Advanced Economies,Finland,2010,MF,99,100,94,0.287519813,24.884262085,20.732290268,45.010272980,31.247978210,29.817941666,12.928895950,10.705157280,5.640143871,4.210076332,0.854936898,2.916883469,5.808889866,3539,80.137,16.210256730
Advanced Economies,France,1820,F,11.238824844,0,0.005806021,,,,,,,,,,,,,,,39.23,
Advanced Economies,France,1825,F,12.655117989,0,0.007044340,,,,,,,,,,,,,,,38.529999,
Advanced Economies,France,1830,F,14.221611023,0,0.008546715,,,,,,,,,,,,,,,39.59,
Advanced Economies,France,1835,F,15.947010040,0,0.010369428,,,,,,,,,,,,,,,39.48,
Advanced Economies,France,1840,F,17.838706970,0,0.012580738,,,,,,,,,,,,,,,40.380001,
Advanced Economies,France,1845,F,19.902294159,0,0.015263438,,,,,,,,,,,,,,,43.580002,
Advanced Economies,France,1850,F,22.141042709,0,0.018517921,,,,,,,,,,,,,,,43.279999,
Advanced Economies,France,1855,F,24.555370331,0,0.022465916,,,,,,,,,,,,,,,37.529999,
Advanced Economies,France,1860,F,27.142349243,0,0.027255004,,,,,,,,,,,,,,,43.32,
Advanced Economies,France,1865,F,29.895288467,0,0.033064067,,,,,,,,,,,,,,,40.119999,
Advanced Economies,France,1870,F,64.947647095,0.003307383,0.040109877,80.591995239,19.407752991,5.042868614,0.033654962,0.004480541,0.020733815,0.007363799,0.617478907,0.613985002,0.002931982,0.000561912,1.063694119,1.142635584,11905,36.389999,
Advanced Economies,France,1875,F,100,0.009349360,0.048655041,77.611457825,22.386920929,5.674643040,0.041584276,0.005904009,0.018771280,0.006443611,0.708215654,0.704556823,0.003154481,0.000504321,1.073389649,1.152534246,12109,43.119999,
Advanced Economies,France,1880,F,100,0.020112570,0.059017580,69.367485046,30.627599716,7.300273418,0.051174246,0.007835733,0.017347258,0.005724609,0.955580711,0.951622963,0.003496350,0.000461400,1.100272655,1.182917595,12222,42.689999,
Advanced Economies,France,1885,F,100,0.038599432,0.071582451,55.317756653,43.394229889,10.059104919,1.324151993,0.259838611,0.015603975,0.004986680,1.465586543,1.403321266,0.061853513,0.000411772,1.157842875,1.391500592,12367,43.900002,
Advanced Economies,France,1890,F,100,0.069544315,0.086815380,48.187595367,51.816501617,13.205323219,0.079110399,0.014143712,0.014984186,0.004544987,1.635278702,1.630250335,0.004637620,0.000390699,1.177658200,1.271252513,12550,43.32,
Advanced Economies,France,1895,F,100,0.120352238,0.105279393,39.398777008,60.596675873,14.581422806,0.102110714,0.019754564,0.014008751,0.004059573,1.891277552,1.885258555,0.005657678,0.000361333,1.208195329,1.307188511,12685,45.130001,
Advanced Economies,France,1900,F,100,0.202518091,0.127654582,31.812448502,68.161483765,15.228457451,0.131232351,0.027128002,0.013196371,0.003652168,2.099293709,2.091969967,0.006986880,0.000336998,1.233590961,1.338642716,12843,45.009998,
Advanced Economies,France,1905,F,100,0.333751827,0.154761568,24.375249863,74.882446289,15.167708397,0.786086679,0.175200716,0.034386586,0.008094801,2.332233667,2.292277575,0.039106548,0.000849637,1.262663484,1.475672245,13668.734375,48.299999,
Advanced Economies,France,1910,F,100,0.541118443,0.187589228,17.457159042,81.150947571,14.917494774,1.447792172,0.336823314,0.058463469,0.016609490,2.550634384,2.477024078,0.072108828,0.001501470,1.290543437,1.578763604,13135,51.330002,
Advanced Economies,France,1915,F,100,0.865588129,0.227327242,11.351706505,86.880683899,16.869247437,1.816202521,0.427121282,0.060088657,0.020583091,2.778844118,2.687562943,0.089667946,0.001613379,1.320333600,1.639968991,14374.4296875,36.25,
Advanced Economies,France,1920,F,100,1.368433952,0.959703147,5.849790573,91.635246277,20.190221786,2.494480371,0.600156724,0.102497518,0.039213840,3.053278446,2.925485611,0.124958746,0.002834288,1.357069850,1.743739963,13998,51.529999,
Advanced Economies,France,1925,F,100,2.139799356,1.185216784,0.788821876,95.685737610,23.231958389,3.417428970,0.827652335,0.160556644,0.063262455,3.329083681,3.151841640,0.172765702,0.004476375,1.395019412,1.857041359,14367,54.330002,
Advanced Economies,France,1930,F,100,3.309225559,1.462947249,0.136613503,95.212074280,24.741306305,4.438275814,1.075880766,0.230720788,0.091909729,3.464694738,3.232284307,0.225957900,0.006452431,1.414066315,1.949177384,14472,56.830002,
Advanced Economies,France,1935,F,100,5.056502342,1.664157987,0.141376123,94.000953674,25.642078400,5.528807640,1.323049188,0.306363255,0.123976626,3.573730230,3.282834530,0.282289177,0.008606710,1.429569006,2.031191349,14016,58.290001,
Advanced Economies,France,1940,F,100,7.618190765,2.010285378,0.142533302,92.324478149,27.362468719,7.082851887,1.659885406,0.413728297,0.176102400,3.740870953,3.367002726,0.362071633,0.011796545,1.453663707,2.139542103,14200,49.549999,
Advanced Economies,France,1945,F,100,11.280042648,3.223545790,0.140822455,90.489753723,28.017278671,8.501925468,1.935017347,0.826033950,0.280414641,3.907152653,3.429073811,0.455949932,0.022128880,1.478037596,2.283775568,14114,54.939999,
Advanced Economies,France,1950,F,100,16.339681625,1.500788689,0.125784144,88.707847595,29.624906540,10.471278191,2.188491583,0.663474262,0.266237140,4.064599991,3.515056372,0.530949056,0.018594207,1.501493096,2.323543549,14167,66.233,
Advanced Economies,France,1955,F,100,20.779306412,2.336073160,0.111249819,87.317581177,31.062709808,11.688511848,2.409646749,0.882659256,0.363409609,4.214603424,3.588065624,0.601616085,0.024921253,1.524185777,2.417794943,14146,68.45,
Advanced Economies,France,1960,F,97,45,6.190000057,0.089857690,89.283187866,34.700321198,9.393629074,3.183943033,1.223780632,0.634371877,4.224549294,3.630458355,0.556928098,0.037163116,1.525702477,2.546237469,14262,70.181,
Advanced Economies,France,1965,F,98,53,12.199999809,0.920746922,84.915725708,35.437088013,11.301415443,4.543339252,2.862110138,1.145256996,4.585848331,3.716996670,0.788704455,0.080147386,1.581833839,2.915874481,15196,71.131,
Advanced Economies,France,1970,F,98,70,14.800000191,1.023508787,77.780738831,34.526729584,16.108921051,6.218147755,5.086832047,1.914530993,5.194480896,3.867474318,1.186979413,0.140027255,1.681099534,3.347544909,15759,71.904,
