Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Sub-Saharan Africa,Togo,1995,MF,74.339996338,17.549999237,3.200000048,44.747699738,29.331253052,25.054925919,24.166572571,9.692063332,1.754474401,1.009083986,4.622357845,3.186848164,1.380238056,0.055271052,1.587619543,3.351332664,2318,54.757,12.273653669
Sub-Saharan Africa,Togo,2000,MF,82.543739319,25.320711136,3,41.315731049,29.733596802,26.483045578,26.898475647,11.544744492,2.052197218,1.150266290,5.053524494,3.423539877,1.565935135,0.064049311,1.657569647,3.575222969,2811,53.491,13.129145756
Sub-Saharan Africa,Togo,2005,MF,87.097259521,35.738964081,5,39.387706757,26.813472748,24.472051620,31.265558243,12.093513489,2.533262014,1.374827981,5.435412884,3.566494942,1.790755987,0.078161806,1.722094536,3.746757030,3282,54.602,13.074229222
Sub-Saharan Africa,Togo,2010,MF,100,42.429431915,9,34.287986755,23.759675980,22.162174225,38.616603851,10.601743698,3.335728407,1.777754068,6.093282700,3.894795656,2.096217394,0.102269582,1.839195490,3.930695295,3819,57.468,13.060182592
Sub-Saharan Africa,Uganda,1990,F,51.279071808,9.800000191,0.600000024,46.964458466,43.384330750,13.685033798,9.494517326,0.687050223,0.156695902,0.092277095,2.920073509,2.556528807,0.358565122,0.004979476,1.339112878,1.820467710,4373,45.853,13.031178709
Sub-Saharan Africa,Uganda,1995,F,57.619998932,8.819999695,1.100000024,38.205417633,54.578411102,18.227207184,5.543269157,0.725186348,1.672896862,0.903728306,3.322899580,2.960165024,0.311201960,0.051532533,1.394157052,2.242962122,5047,43.824,16.025747275
Sub-Saharan Africa,Uganda,2000,F,100,13.714608192,2,31.246759415,60.306289673,21.739089966,6.023302078,1.361609101,2.423649073,1.473559618,3.871548176,3.391362667,0.402241141,0.077944227,1.472784519,2.552235842,5767,46.229,18.134076248
Sub-Saharan Africa,Uganda,2005,F,100,18.630237579,3,22.999099731,61.700077057,16.625272751,13.437164307,3.587412596,1.863655686,1.129769087,4.525939941,3.760969162,0.705102026,0.059868466,1.572385669,2.840904236,6800,51.676,16.425973796
Sub-Saharan Africa,Uganda,2010,F,100,27.355146408,4,15.271717072,59.685722351,12.705930710,23.573440552,4.915405273,1.469122410,0.904712677,5.410855293,4.248888969,1.114489913,0.047476690,1.717870593,3.138688087,8113,57.099,13.383046677
Sub-Saharan Africa,Uganda,1990,M,61.702247620,15.668190956,1.801973343,22.935132980,59.173786163,22.632450104,17.251619339,2.673755407,0.639450312,0.399889231,4.564416409,3.876977921,0.666651666,0.020786928,1.578447342,2.553362370,4272,45.853,13.031178709
Sub-Saharan Africa,Uganda,1995,M,67.901268005,14.686308861,2.300218582,17.577636719,64.802848816,25.164779663,14.233496666,2.706662178,3.386020899,1.854425907,5.064682961,4.201306343,0.758568048,0.104809009,1.659420252,3.050925493,4917,43.824,16.025747275
Sub-Saharan Africa,Uganda,2000,M,99.989997864,17.624889374,3.997787952,14.794110298,70.175048828,29.494760513,10.570121765,3.064718962,4.460724354,2.805308819,5.275857925,4.411487579,0.719049633,0.145320669,1.694835663,3.254155397,5678,46.229,18.134076248
Sub-Saharan Africa,Uganda,2005,M,99.989997864,18.632863998,4.997213364,10.195623398,67.765846252,21.645967484,18.702903748,5.535092354,3.335629940,2.003582478,5.711033821,4.585551262,1.018698335,0.106784239,1.770219207,3.434360743,6770,51.676,16.425973796
Sub-Saharan Africa,Uganda,2010,M,99.989997864,27.351968765,4,6.116924763,63.065593719,15.631408691,28.391365051,7.339502811,2.426120520,1.543145537,6.313755035,4.851228237,1.383141637,0.079385400,1.880195022,3.652329206,8125,57.099,13.383046677
Sub-Saharan Africa,Uganda,1990,MF,56.510204315,12.739999771,1.200000048,35.090164185,51.186824799,17.676412582,13.327754974,1.491978765,0.395253092,0.243628368,3.714439869,3.195860386,0.505801737,0.012777598,1.449826598,2.179589033,8645,45.853,13.031178709
Sub-Saharan Africa,Uganda,1995,MF,62.779998779,11.760000229,1.700000048,28.026094437,59.623931885,21.287029266,9.831691742,1.591762304,2.518283367,1.378023148,4.168591499,3.561373234,0.529292345,0.077926040,1.517188787,2.645875692,9964,43.824,16.025747275
Sub-Saharan Africa,Uganda,2000,MF,100,15.674502373,3,23.084405899,65.202293396,25.312147141,8.279032707,2.125017166,3.434266090,2.129467964,4.557866573,3.888914824,0.557677209,0.111274593,1.577413797,2.904245377,11445,46.229,18.134076248
Sub-Saharan Africa,Uganda,2005,MF,100,18.631553650,4,16.611515045,64.726257324,18.988674164,16.064212799,4.499111176,2.598015785,1.568867564,5.112185001,4.167921066,0.860926509,0.083337642,1.667321563,3.138932228,13570,51.676,16.425973796
Sub-Saharan Africa,Uganda,2010,MF,100,27.353553772,4,10.690937996,61.376903534,14.138438225,25.984182358,6.181882858,1.947974920,1.225661635,5.865015030,4.549410343,1.252131820,0.063472882,1.797688246,3.406606197,16238,57.099,13.383046677
Sub-Saharan Africa,Zambia,1990,F,80,12,1.100000024,43.111660004,40.164497375,18.065517426,16.605091095,8.475814819,0.118751734,0.074516080,3.984556913,3.356525183,0.624166250,0.003865490,1.489522696,2.888221741,2157,49.249,16.467812823
Sub-Saharan Africa,Zambia,1995,F,84.279998779,20.579999924,1.399999976,26.392257690,53.634288788,29.529067993,18.923885345,8.528573990,1.063088894,0.662871242,5.239953995,4.452226162,0.753208935,0.034519054,1.688761473,3.259905100,2441,44.242,18.896347674
Sub-Saharan Africa,Zambia,2000,F,76.253074646,17.918193817,2,22.778898239,53.718952179,35.326396942,22.546602249,9.491667747,0.955547810,0.607170045,5.746820927,4.868297100,0.847269118,0.031254303,1.776565671,3.430228233,2727,44,16.975593109
Sub-Saharan Africa,Zambia,2005,F,100,25.688121796,2.390444756,20.528602600,51.932914734,40.846996307,26.766324997,10.342742920,0.772158861,0.497878462,6.211105824,5.252535343,0.933169663,0.025400732,1.860993624,3.579773426,2971,48.496,14.341712286
Sub-Saharan Africa,Zambia,2010,F,100,95.294975281,2.854914904,16.212947845,39.155075073,31.890155792,43.993377686,14.102984428,0.638599515,0.406518698,7.056820869,5.666277409,1.369641066,0.020902494,2.025227547,4.007571697,3260,55.655,13.410839026
Sub-Saharan Africa,Zambia,1990,M,82.002548218,19.999279022,3.503824711,21.872810364,46.872486115,21.936931610,30.886976242,20.386877060,0.367727578,0.241487712,6.108633518,4.886876106,1.209573269,0.012184259,1.842020988,3.943221331,2104,49.249,16.467812823
Sub-Saharan Africa,Zambia,1995,M,90.166282654,34.315662384,3.598322153,12.389508247,52.319972992,26.620759964,32.782081604,14.533740044,2.494586706,1.572510719,6.834373474,5.458879471,1.294152379,0.081341803,1.980674267,4.065666199,2383,44.242,18.896347674
Sub-Saharan Africa,Zambia,2000,M,81.372291565,22.010524750,2,10.310681343,51.709724426,26.044673920,35.895767212,13.338986397,2.083824873,1.372269511,6.953005314,5.548621178,1.335262537,0.069121972,2.004311323,4.011393547,2697,44,16.975593109
Sub-Saharan Africa,Zambia,2005,M,99.989997864,31.491260529,2.463391542,9.947384834,49.878074646,25.625885010,38.597347260,12.394131660,1.577193022,1.057122946,6.935454369,5.571085930,1.311682582,0.052686255,2.000796556,3.928877592,3000,48.496,14.341712286
Sub-Saharan Africa,Zambia,2010,M,99.989997864,95.555931091,3.029771805,7.950191975,37.220890045,23.842407227,53.625595093,14.133729935,1.203323126,0.809583366,7.716163158,6.052276134,1.623629451,0.040258225,2.163259983,4.219739437,3345,55.655,13.410839026
Sub-Saharan Africa,Zambia,1990,MF,81,16,2.299999952,32.624324799,43.476772308,19.766035080,23.657213211,13.916189194,0.241691232,0.155589148,5.015923977,4.103570938,0.904407382,0.007945440,1.651348829,3.425714493,4261,49.249,16.467812823
Sub-Saharan Africa,Zambia,1995,MF,87.220001221,27.440000534,2.5,19.475063324,52.985031128,28.050113678,25.769674301,11.508657455,1.770232081,1.110524416,6.026001453,4.947685719,1.020700693,0.057615194,1.826862693,3.674465656,4824,44.242,18.896347674
Sub-Saharan Africa,Zambia,2000,MF,78.809158325,19.957817078,2,16.579269409,52.719898224,30.713804245,29.184267044,11.571519852,1.516566038,0.980583429,6.349260807,5.206416130,1.092901707,0.049943022,1.886882663,3.735707283,5424,44,16.975593109
Sub-Saharan Africa,Zambia,2005,MF,100,28.579877853,2.426797628,15.212299347,50.900505066,33.373271942,32.710567474,11.585848808,1.176630855,0.770957351,6.585770607,5.418552399,1.128265858,0.038951848,1.932041168,3.771569729,5971,48.496,14.341712286
Sub-Saharan Africa,Zambia,2010,MF,100,95.424942017,2.941966772,12.028404236,38.175540924,28.004316330,48.871459961,14.324147224,0.924595118,0.602369964,7.402429104,5.868415356,1.503474236,0.030539304,2.096444607,4.127600670,6605,55.655,13.410839026
Sub-Saharan Africa,Zimbabwe,1990,F,90.625,46,2.400000095,16.837951660,50.242691040,21.179557800,30.183856964,16.892236710,2.735501766,1.647126913,5.228505611,3.431524038,1.709329128,0.087652512,1.686829209,3.578376770,2725,58.1,17.760151316
Sub-Saharan Africa,Zimbabwe,1995,F,90.625,43,3.799999952,12.220977783,46.102184296,22.929121017,39.894802094,15.870495796,1.782034397,1.054557920,6.201334000,4.211482048,1.933119893,0.056731902,1.859176040,3.810679436,3144,50.48,20.669547526
